Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
128950-171875,G,Marco,Marco Penge,Penge,53.24444580078125,9,8500,,,,,,,,,G
128950-78228,G,Max,Max Homa,Homa,61.611111111111114,9,8400,,,,,,,,,G
128950-78889,G,Nick,Nick Taylor,Taylor,68,10,8400,,,,,,,,,G
128950-151425,G,Pierceson,Pierceson Coody,Coody,70.7,10,8300,,,,,,,,,G
128950-78998,G,Gary,Gary Woodland,Woodland,58.922220865885414,9,8300,,,,,,,,,G
128950-78232,G,Billy,Billy Horschel,Horschel,57.070001220703126,10,8200,,,,,,,,,G
128950-78078,G,Tony,Tony Finau,Finau,65.37000122070313,10,8200,,,,,,,,,G
128950-82360,G,Andrew,Andrew Novak,Novak,57.44000244140625,10,8100,,,,,,,,,G
128950-78660,G,Taylor,Taylor Pendrith,Pendrith,57,9,8100,,,,,,,,,G
128950-179513,G,Nicolas,Nicolas Echavarria,Echavarria,53.52000122070312,10,8000,,,,,,,,,G
128950-78951,G,Matt,Matt Wallace,Wallace,60.714285714285715,7,8000,,,,,,,,,G
128950-170736,G,Matthew,Matthew McCarty,McCarty,62.46363414417613,11,8000,,,,,,,,,G
128950-151379,G,Ricky,Ricky Castillo,Castillo,84.1500015258789,8,7900,,,,,,,,,G
128950-77925,G,Bud,Bud Cauley,Cauley,62.177775065104164,9,7900,,,,,,,,,G
128950-78520,G,Denny,Denny McCarthy,McCarthy,58.55,10,7800,,,,,,,,,G
128950-78698,G,Andrew,Andrew Putnam,Putnam,66.32499694824219,8,7800,,,,,,,,,G
128950-78095,G,Ryan,Ryan Fox,Fox,64.61666870117188,6,7700,,,,,,,,,G
128950-78817,G,Jordan L.,Jordan L. Smith,Smith,63.68889024522569,9,7700,,,,,,,,,G
128950-165892,G,Michael,Michael Brennan,Brennan,58.35999755859375,10,7600,,,,,,,,,G
128950-78344,G,Michael,Michael Kim,Kim,60.720001220703125,10,7600,,,,,,,,,G
128950-180875,G,Chandler,Chandler Blanchet,Blanchet,43.144443088107636,9,7500,,,,,,,,,G
128950-78739,G,Patrick,Patrick Rodgers,Rodgers,68.7636385830966,11,7500,,,,,,,,,G
128950-151448,G,Sami,Sami Valimaki,Valimaki,48.67777845594618,9,7400,,,,,,,,,G
128950-80362,G,Austin,Austin Smotherman,Smotherman,60,9,7400,,,,,,,,,G
128950-211781,G,John,John Keefer,Keefer,50.07999877929687,10,7300,,,,,,,,,G
128950-170739,G,William,William Mouw,Mouw,54,8,7300,,,,,,,,,G
128950-78135,G,Lucas,Lucas Glover,Glover,31.91428484235491,7,7200,,,,,,,,,G
128950-78450,G,David,David Lipsky,Lipsky,70.76666768391927,6,7200,,,,,,,,,G
128950-78225,G,Tom,Tom Hoge,Hoge,53.10999755859375,10,7100,,,,,,,,,G
128950-187343,G,Karl,Karl Vilips,Vilips,51.75,8,7100,,,,,,,,,G
128950-78938,G,Jhonattan,Jhonattan Vegas,Vegas,46.04999923706055,8,7100,,,,,,,,,G
128950-152961,G,Joe,Joe Highsmith,Highsmith,50.38999938964844,10,7000,,,,,,,,,G
128950-78769,G,Adam,Adam Schenk,Schenk,39.38999938964844,10,7000,,,,,,,,,G
128950-171574,G,Aldrich,Aldrich Potgieter,Potgieter,45.04444376627604,9,7000,,,,,,,,,G
128950-77911,G,Brian,Brian Campbell,Campbell,32.86000061035156,10,7000,,,,,,,,,G
128950-151390,G,Garrick,Garrick Higgo,Higgo,29.711110432942707,9,7000,,,,,,,,,G
128950-200938,G,Steven,Steven Fisk,Fisk,51.30000135633681,9,7000,,,,,,,,,G
