Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126535-78831,G,J.J.,J.J. Spaun,Spaun,54.04999923706055,2,9500,,,,,,,,,G
126535-78050,G,Harris,Harris English,English,91.33333333333333,3,9400,,,,,,,,,G
126535-77904,G,Sam,Sam Burns,Burns,63.54999923706055,2,9300,,,,,,,,,G
126535-78093,G,Rickie,Rickie Fowler,Fowler,103,2,9200,,,,,,,,,G
126535-151407,G,Min Woo,Min Woo Lee,Lee,92.0999984741211,2,9100,,,,,,,,,G
126535-119289,G,Harry,Harry Hall,Hall,76.7000020345052,3,9000,,,,,,,,,G
126535-103030,G,Akshay,Akshay Bhatia,Bhatia,70.10000101725261,3,8900,,,,,,,,,G
126535-80579,G,Sepp,Sepp Straka,Straka,67.80000305175781,2,8800,,,,,,,,,G
126535-78569,G,Collin,Collin Morikawa,Morikawa,44.150001525878906,2,8700,,,,,,,,,G
126535-78833,G,Jordan,Jordan Spieth,Spieth,47.75,2,8700,,,,,,,,,G
126535-151425,G,Pierceson,Pierceson Coody,Coody,107.9000015258789,4,8600,,,,,,,,,G
126535-170740,G,Ryan,Ryan Gerard,Gerard,118.93332926432292,3,8600,,,,,,,,,G
126535-79759,G,Sahith,Sahith Theegala,Theegala,102.19999694824219,4,8500,,,,,,,,,G
126535-80788,G,Wyndham,Wyndham Clark,Clark,80.7000020345052,3,8500,,,,,,,,,G
126535-78660,G,Taylor,Taylor Pendrith,Pendrith,69.53333536783855,3,8400,,,,,,,,,G
126535-78357,G,Kurt,Kurt Kitayama,Kitayama,72.26666768391927,3,8300,,,,,,,,,G
126535-77881,G,Keegan,Keegan Bradley,Bradley,47.849998474121094,2,8300,,,,,,,,,G
126535-78889,G,Nick,Nick Taylor,Taylor,91.76666259765625,3,8200,,,,,,,,,G
126535-78689,G,J.T.,J.T. Poston,Poston,95.0999984741211,2,8200,,,,,,,,,G
126535-77966,G,Corey,Corey Conners,Conners,48.29999923706055,2,8100,,,,,,,,,G
126535-78552,G,Keith,Keith Mitchell,Mitchell,79.42500305175781,4,8100,,,,,,,,,G
126535-78599,G,Alex,Alex Noren,Noren,43.650001525878906,2,8000,,,,,,,,,G
126535-169771,G,Jacob,Jacob Bridgeman,Bridgeman,103.83333333333333,3,8000,,,,,,,,,G
126535-78739,G,Patrick,Patrick Rodgers,Rodgers,93.9749984741211,4,7900,,,,,,,,,G
126535-78268,G,Stephan,Stephan Jaeger,Jaeger,91.59999593098958,3,7900,,,,,,,,,G
126535-163239,G,Ryo,Ryo Hisatsune,Hisatsune,86.2750015258789,4,7800,,,,,,,,,G
126535-165953,G,Sam,Sam Stevens,Stevens,89.7249984741211,4,7800,,,,,,,,,G
126535-78520,G,Denny,Denny McCarthy,McCarthy,79.5,3,7700,,,,,,,,,G
126535-170736,G,Matthew,Matthew McCarty,McCarty,80.7750015258789,4,7700,,,,,,,,,G
126535-80556,G,Max,Max Greyserman,Greyserman,55.03333536783854,3,7600,,,,,,,,,G
126535-78709,G,Aaron,Aaron Rai,Rai,57.5,1,7600,,,,,,,,,G
126535-78344,G,Michael,Michael Kim,Kim,78.33333333333333,3,7500,,,,,,,,,G
126535-151390,G,Garrick,Garrick Higgo,Higgo,23.899999618530273,2,7500,,,,,,,,,G
126535-161547,G,Max,Max McGreevy,McGreevy,72.875,4,7400,,,,,,,,,G
126535-80560,G,Alex,Alex Smalley,Smalley,70.80000305175781,4,7400,,,,,,,,,G
126535-78225,G,Tom,Tom Hoge,Hoge,69.2249984741211,4,7300,,,,,,,,,G
126535-82360,G,Andrew,Andrew Novak,Novak,66.2999979654948,3,7300,,,,,,,,,G
126535-82217,G,Rico,Rico Hoey,Hoey,52.724998474121094,4,7200,,,,,,,,,G
126535-84456,G,Kevin,Kevin Yu,Yu,50.79999923706055,2,7200,,,,,,,,,G
126535-78095,G,Ryan,Ryan Fox,Fox,83,1,7100,,,,,,,,,G
126535-171875,G,Marco,Marco Penge,Penge,20.399999618530273,2,7100,,,,,,,,,G
126535-77925,G,Bud,Bud Cauley,Cauley,70.03333536783855,3,7000,,,,,,,,,G
126535-78135,G,Lucas,Lucas Glover,Glover,60.31818181818182,22,6900,,,,,,,,,G
126535-151448,G,Sami,Sami Valimaki,Valimaki,52.29999796549479,3,6800,,,,,,,,,G
126535-78355,G,Chris,Chris Kirk,Kirk,38.53333282470703,3,6700,,,,,,,,,G
126535-78243,G,Mackenzie,Mackenzie Hughes,Hughes,67.66666666666667,3,6700,,,,,,,,,G
126535-78078,G,Tony,Tony Finau,Finau,50.54999923706055,4,6600,,,,,,,,,G
126535-78154,G,Emiliano,Emiliano Grillo,Grillo,47.650001525878906,4,6500,,,,,,,,,G
126535-110906,G,Matti,Matti Schmid,Schmid,43.70000076293945,4,6400,,,,,,,,,G
126535-179513,G,Nicolas,Nicolas Echavarria,Echavarria,34.73333231608073,3,6300,,,,,,,,,G
126535-78187,G,Brian,Brian Harman,Harman,48.5,3,6300,,,,,,,,,G
126535-78232,G,Billy,Billy Horschel,Horschel,46,4,6200,,,,,,,,,G
126535-171574,G,Aldrich,Aldrich Potgieter,Potgieter,35.03333282470703,3,6200,,,,,,,,,G
126535-77911,G,Brian,Brian Campbell,Campbell,43.633331298828125,3,6100,,,,,,,,,G
126535-78938,G,Jhonattan,Jhonattan Vegas,Vegas,31.799999237060547,2,6100,,,,,,,,,G
126535-200938,G,Steven,Steven Fisk,Fisk,45.53333536783854,3,6100,,,,,,,,,G
126535-152961,G,Joe,Joe Highsmith,Highsmith,57.974998474121094,4,6000,,,,,,,,,G
126535-78769,G,Adam,Adam Schenk,Schenk,40.04999923706055,4,6000,,,,,,,,,G
