Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
127952-110898,G,Christiaan,Christiaan Bezuidenhout,Bezuidenhout,63.857142857142854,7,8400,,,,,,,,,G
127952-137069,G,Tom,Tom Kim,Kim,69.17143031529018,7,8400,,,,,,,,,G
127952-78243,G,Mackenzie,Mackenzie Hughes,Hughes,63,7,8400,,,,,,,,,G
127952-170735,G,Adrien,Adrien Dumont De Chassart,Dumont De Chassart,65.45714460100446,7,8400,,,,,,,,,G
127952-161547,G,Max,Max McGreevy,McGreevy,62.677775065104164,9,8300,,,,,,,,,G
127952-151428,G,Eric,Eric Cole,Cole,53.162498474121094,8,8300,,,,,,,,,G
127952-199057,G,Jesper,Jesper Svensson,Svensson,49.460000610351564,5,8300,,,,,,,,,G
127952-84456,G,Kevin,Kevin Yu,Yu,43.371429443359375,7,8300,,,,,,,,,G
127952-179537,G,Kevin,Kevin Roy,Roy,66.15714372907367,7,8200,,,,,,,,,G
127952-78951,G,Matt,Matt Wallace,Wallace,47.620001220703124,5,8200,,,,,,,,,G
127952-151445,G,Seonghyeon,Seonghyeon Kim,Kim,66.0625,8,8200,,,,,,,,,G
127952-78232,G,Billy,Billy Horschel,Horschel,57.337501525878906,8,8200,,,,,,,,,G
127952-78382,G,Matt,Matt Kuchar,Kuchar,40.474998474121094,4,8100,,,,,,,,,G
127952-189532,G,Daniel,Daniel Brown,Brown,56.616668701171875,6,8100,,,,,,,,,G
127952-171872,G,John,John Parry,Parry,74.47142682756696,7,8100,,,,,,,,,G
127952-101765,G,Lee,Lee Hodges,Hodges,62.29999796549479,6,8100,,,,,,,,,G
127952-116974,G,Vince,Vince Whaley,Whaley,44.900001525878906,8,8100,,,,,,,,,G
127952-78355,G,Chris,Chris Kirk,Kirk,49.07142857142857,7,8000,,,,,,,,,G
127952-211781,G,John,John Keefer,Keefer,51.42857142857143,7,8000,,,,,,,,,G
127952-78154,G,Emiliano,Emiliano Grillo,Grillo,49.787498474121094,8,8000,,,,,,,,,G
127952-82762,G,Zecheng,Zecheng Dou,Dou,62.51250076293945,8,8000,,,,,,,,,G
127952-151390,G,Garrick,Garrick Higgo,Higgo,28.857142857142858,7,7900,,,,,,,,,G
127952-189542,G,David,David Ford,Ford,65.97142682756696,7,7900,,,,,,,,,G
127952-79597,G,Chad,Chad Ramey,Ramey,64.9375,8,7900,,,,,,,,,G
127952-170739,G,William,William Mouw,Mouw,54.616668701171875,6,7900,,,,,,,,,G
127952-117269,G,Isaiah,Isaiah Salinda,Salinda,49.54999796549479,6,7800,,,,,,,,,G
127952-78698,G,Andrew,Andrew Putnam,Putnam,60.48333231608073,6,7800,,,,,,,,,G
127952-78450,G,David,David Lipsky,Lipsky,81.14000244140625,5,7800,,,,,,,,,G
127952-166013,G,Alejandro,Alejandro Tosti,Tosti,28.471429007393972,7,7800,,,,,,,,,G
127952-200938,G,Steven,Steven Fisk,Fisk,48.042855398995535,7,7800,,,,,,,,,G
127952-78135,G,Lucas,Lucas Glover,Glover,40.73999938964844,5,7700,,,,,,,,,G
127952-78655,G,Matthieu,Matthieu Pavon,Pavon,64.8499984741211,8,7700,,,,,,,,,G
127952-107345,G,Austin,Austin Eckroat,Eckroat,51.34285627092634,7,7700,,,,,,,,,G
127952-78751,G,Sam,Sam Ryder,Ryder,55.14000244140625,5,7700,,,,,,,,,G
127952-85239,G,Zachary,Zachary Bauchou,Bauchou,68.8125,8,7700,,,,,,,,,G
127952-84729,G,Kris,Kris Ventura,Ventura,43.92000122070313,5,7700,,,,,,,,,G
127952-202498,G,Luke,Luke Clanton,Clanton,32.8999989827474,6,7600,,,,,,,,,G
127952-79365,G,Beau,Beau Hossler,Hossler,46.73333231608073,6,7600,,,,,,,,,G
127952-78225,G,Tom,Tom Hoge,Hoge,57.07500076293945,8,7600,,,,,,,,,G
127952-170675,G,A.J.,A.J. Ewart,Ewart,65.17500305175781,8,7600,,,,,,,,,G
127952-118061,G,Patrick,Patrick Fishburn,Fishburn,39.7,5,7500,,,,,,,,,G
127952-78938,G,Jhonattan,Jhonattan Vegas,Vegas,43.76666768391927,6,7500,,,,,,,,,G
127952-172208,G,Adrien,Adrien Saddier,Saddier,45.27142769949777,7,7500,,,,,,,,,G
127952-117701,G,Dylan,Dylan Wu,Wu,67.58333333333333,6,7500,,,,,,,,,G
127952-78872,G,Adam,Adam Svensson,Svensson,50.48333231608073,6,7400,,,,,,,,,G
127952-189312,G,Christo,Christo Lamprecht,Lamprecht,37.8999989827474,6,7400,,,,,,,,,G
127952-183182,G,Gordon,Gordon Sargent,Sargent,39.333333333333336,6,7400,,,,,,,,,G
127952-187343,G,Karl,Karl Vilips,Vilips,48.3999989827474,6,7400,,,,,,,,,G
127952-78358,G,Patton,Patton Kizzire,Kizzire,51.866668701171875,6,7300,,,,,,,,,G
127952-151383,G,Danny,Danny Walker,Walker,57.150001525878906,8,7300,,,,,,,,,G
127952-82301,G,Takumi,Takumi Kanaya,Kanaya,51.275001525878906,8,7300,,,,,,,,,G
127952-199049,G,Neal,Neal Shipley,Shipley,33.65714372907366,7,7300,,,,,,,,,G
127952-117171,G,Chandler,Chandler Phillips,Phillips,53.91428484235491,7,7300,,,,,,,,,G
127952-77902,G,Bronson,Bronson Burgoon,Burgoon,40.279998779296875,5,7200,,,,,,,,,G
127952-79954,G,Hank,Hank Lebioda,Lebioda,48.98571341378348,7,7200,,,,,,,,,G
127952-78241,G,Mark,Mark Hubbard,Hubbard,47.224998474121094,8,7200,,,,,,,,,G
127952-85171,G,John,John VanDerLaan,VanDerLaan,54.600001743861604,7,7200,,,,,,,,,G
127952-79798,G,Jimmy,Jimmy Stanger,Stanger,69.44999694824219,4,7200,,,,,,,,,G
127952-240749,G,Pontus,Pontus Nyholm,Nyholm,40.628570556640625,7,7100,,,,,,,,,G
127952-152961,G,Joe,Joe Highsmith,Highsmith,52.125,8,7100,,,,,,,,,G
127952-166817,G,Jackson,Jackson Suber,Suber,40.97999877929688,5,7100,,,,,,,,,G
127952-170680,G,Nick,Nick Dunlap,Dunlap,29.620001220703124,5,7100,,,,,,,,,G
127952-79599,G,Davis,Davis Riley,Riley,45.162498474121094,8,7100,,,,,,,,,G
127952-78576,G,Trey,Trey Mullinax,Mullinax,60.47727272727273,22,7100,,,,,,,,,G
127952-78118,G,Brice,Brice Garnett,Garnett,39.91428484235491,7,7000,,,,,,,,,G
127952-188212,G,Kensei,Kensei Hirata,Hirata,48,7,7000,,,,,,,,,G
127952-79929,G,Casey,Casey Russell,Russell,,0,7000,,,,,,,,,G
127952-78419,G,Kyoung-Hoon,Kyoung-Hoon Lee,Lee,10.699999809265137,1,7000,,,,,,,,,G
127952-78931,G,Erik,Erik Van Rooyen,Van Rooyen,29.424999237060547,8,7000,,,,,,,,,G
127952-77911,G,Brian,Brian Campbell,Campbell,31.174999237060547,8,7000,,,,,,,,,G
127952-77914,G,Rafael,Rafael Campos,Campos,42.25714111328125,7,7000,,,,,,,,,G
127952-231523,G,Davis,Davis Chatfield,Chatfield,43.5,7,7000,,,,,,,,,G
127952-78957,G,Paul,Paul Waring,Waring,22.399998982747395,3,7000,,,,,,,,,G
127952-79484,G,Cole,Cole Hammer,Hammer,,0,7000,,,,,,,,,G
127952-78984,G,Danny,Danny Willett,Willett,35.76666768391927,3,7000,,,,,,,,,G
127952-226953,G,Mason,Mason Howell,Howell,10.149999618530273,2,7000,,,,,,,,,G
127952-78223,G,Charley,Charley Hoffman,Hoffman,22.48333231608073,6,7000,,,,,,,,,G
127952-78992,G,Aaron,Aaron Wise,Wise,24.899998982747395,3,7000,,,,,,,,,G
127952-78491,G,Peter,Peter Malnati,Malnati,38,7,7000,,,,,,,,,G
127952-78769,G,Adam,Adam Schenk,Schenk,38.07500076293945,8,7000,,,,,,,,,G
127952-165827,G,Jeffrey,Jeffrey Kang,Kang,24.099999564034597,7,7000,,,,,,,,,G
127952-79602,G,Marcelo,Marcelo Rozo,Rozo,35.34285627092634,7,7000,,,,,,,,,G
