Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
128402-201276,G,Rasmus,Rasmus Neergaard-Petersen,Neergaard-Petersen,59.8500010172526,6,8000,,,,,,,,,G
128402-78116,G,Sergio,Sergio Garcia,Garcia,45.866668701171875,3,7900,,,,,,,,,G
128402-170736,G,Matthew,Matthew McCarty,McCarty,62.379998779296876,10,7900,,,,,,,,,G
128402-171574,G,Aldrich,Aldrich Potgieter,Potgieter,50.48749923706055,8,7800,,,,,,,,,G
128402-165953,G,Sam,Sam Stevens,Stevens,77.37778049045139,9,7800,,,,,,,,,G
128402-82360,G,Andrew,Andrew Novak,Novak,62.4888916015625,9,7700,,,,,,,,,G
128402-119289,G,Harry,Harry Hall,Hall,68.0875015258789,8,7700,,,,,,,,,G
128402-78344,G,Michael,Michael Kim,Kim,66.33333333333333,9,7600,,,,,,,,,G
128402-211781,G,John,John Keefer,Keefer,55.22222222222222,9,7600,,,,,,,,,G
128402-78626,G,Carlos,Carlos Ortiz,Ortiz,42.70000076293945,2,7500,,,,,,,,,G
128402-189477,G,Tom,Tom McKibbin,McKibbin,32.45000076293945,2,7500,,,,,,,,,G
128402-165892,G,Michael,Michael Brennan,Brennan,57.53333197699653,9,7400,,,,,,,,,G
128402-78547,G,Phil,Phil Mickelson,Mickelson,26.924999237060547,4,7400,,,,O,Personal,,,,G
128402-179513,G,Nicolas,Nicolas Echavarria,Echavarria,58.911112467447914,9,7300,,,,,,,,,G
128402-79599,G,Davis,Davis Riley,Riley,46.72222222222222,9,7300,,,,,,,,,G
128402-78984,G,Danny,Danny Willett,Willett,43.525001525878906,4,7200,,,,,,,,,G
128402-78960,G,Bubba,Bubba Watson,Watson,70.9000015258789,1,7200,,,,,,,,,G
128402-151448,G,Sami,Sami Valimaki,Valimaki,54.5625,8,7100,,,,,,,,,G
128402-84467,G,Kristoffer,Kristoffer Reitan,Reitan,53.63750076293945,8,7100,,,,,,,,,G
128402-226953,G,Mason,Mason Howell,Howell,31.799999237060547,1,7000,,,,,,,,,G
128402-77974,G,Fred,Fred Couples,Couples,19.100000381469727,1,7000,,,,,,,,,G
128402-163242,G,Naoyuki,Naoyuki Kataoka,Kataoka,,0,7000,,,,,,,,,G
128402-79406,G,Jose Maria,Jose Maria Olazabal,Olazabal,14.699999809265137,1,7000,,,,,,,,,G
128402-78779,G,Charl,Charl Schwartzel,Schwartzel,53,1,7000,,,,,,,,,G
128402-240702,G,Brandon,Brandon Holtz,Holtz,,0,7000,,,,,,,,,G
128402-240706,G,Fifa,Fifa Laopakdee,Laopakdee,,0,7000,,,,,,,,,G
128402-240834,G,Mateo,Mateo Pulcini,Pulcini,,0,7000,,,,,,,,,G
128402-240705,G,Jackson,Jackson Herrington,Herrington,,0,7000,,,,,,,,,G
128402-77907,G,Angel,Angel Cabrera,Cabrera,1.600000023841858,1,7000,,,,,,,,,G
128402-78291,G,Zach,Zach Johnson,Johnson,71.05000305175781,2,7000,,,,,,,,,G
128402-77911,G,Brian,Brian Campbell,Campbell,29.511111789279514,9,7000,,,,,,,,,G
128402-78806,G,Vijay,Vijay Singh,Singh,66.0999984741211,1,7000,,,,,,,,,G
128402-228084,G,Ethan,Ethan Fang,Fang,19.450000762939453,2,7000,,,,,,,,,G
128402-78969,G,Mike,Mike Weir,Weir,17.850000381469727,2,7000,,,,,,,,,G
