Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
129922-166816,G,Alex,Alex Fitzpatrick,Fitzpatrick,96.5999984741211,1,8200,,,,,,,,,G
129922-78187,G,Brian,Brian Harman,Harman,64.28181596235795,11,8200,,,,,,,,,G
129922-78228,G,Max,Max Homa,Homa,61.19090687144887,11,8100,,,,,,,,,G
129922-77848,G,Daniel,Daniel Berger,Berger,70.60909201882102,11,8100,,,,,,,,,G
129922-165953,G,Sam,Sam Stevens,Stevens,77.7999979654948,12,8000,,,,,,,,,G
129922-170736,G,Matthew,Matthew McCarty,McCarty,67.32307786207933,13,8000,,,,,,,,,G
129922-119289,G,Harry,Harry Hall,Hall,64.47272838245739,11,8000,,,,,,,,,G
129922-171574,G,Aldrich,Aldrich Potgieter,Potgieter,52.10909201882102,11,7900,,,,,,,,,G
129922-78689,G,J.T.,J.T. Poston,Poston,60.42000122070313,10,7900,,,,,,,,,G
129922-77966,G,Corey,Corey Conners,Conners,63.75,10,7800,,,,,,,,,G
129922-84467,G,Kristoffer,Kristoffer Reitan,Reitan,57.720001220703125,10,7800,,,,,,,,,G
129922-78889,G,Nick,Nick Taylor,Taylor,70.97500101725261,12,7700,,,,,,,,,G
129922-77925,G,Bud,Bud Cauley,Cauley,66.8818192915483,11,7700,,,,,,,,,G
129922-78095,G,Ryan,Ryan Fox,Fox,67.8499984741211,8,7600,,,,,,,,,G
129922-78660,G,Taylor,Taylor Pendrith,Pendrith,57.91817959872159,11,7600,,,,,,,,,G
129922-151425,G,Pierceson,Pierceson Coody,Coody,72.48333231608073,12,7500,,,,,,,,,G
129922-163239,G,Ryo,Ryo Hisatsune,Hisatsune,81.54166666666667,12,7500,,,,,,,,,G
129922-151379,G,Ricky,Ricky Castillo,Castillo,79.62999877929687,10,7400,,,,,,,,,G
129922-80362,G,Austin,Austin Smotherman,Smotherman,59.8272705078125,11,7400,,,,,,,,,G
129922-226937,G,Sudarshan,Sudarshan Yellamaraju,Yellamaraju,84.25454434481534,11,7400,,,,,,,,,G
129922-78344,G,Michael,Michael Kim,Kim,64.39999898274739,12,7300,,,,,,,,,G
129922-78520,G,Denny,Denny McCarthy,McCarthy,58.7250010172526,12,7300,,,,,,,,,G
129922-78951,G,Matt,Matt Wallace,Wallace,64.4888916015625,9,7300,,,,,,,,,G
129922-78739,G,Patrick,Patrick Rodgers,Rodgers,68.95384803185097,13,7200,,,,,,,,,G
129922-78258,G,Sungjae,Sungjae Im,Im,53.528573172433035,7,7200,,,,,,,,,G
129922-82360,G,Andrew,Andrew Novak,Novak,59.32500203450521,12,7200,,,,,,,,,G
129922-78243,G,Mackenzie,Mackenzie Hughes,Hughes,55.02222357855903,9,7100,,,,,,,,,G
129922-78804,G,Webb,Webb Simpson,Simpson,39.460000610351564,5,7100,,,,,,,,,G
129922-78698,G,Andrew,Andrew Putnam,Putnam,67.15999755859374,10,7100,,,,,,,,,G
129922-78078,G,Tony,Tony Finau,Finau,62.52727161754262,11,7100,,,,,,,,,G
129922-180875,G,Chandler,Chandler Blanchet,Blanchet,45.6454551003196,11,7000,,,,,,,,,G
129922-78225,G,Tom,Tom Hoge,Hoge,54.291666666666664,12,7000,,,,,,,,,G
129922-78135,G,Lucas,Lucas Glover,Glover,42.02222357855903,9,7000,,,,,,,,,G
129922-179513,G,Nicolas,Nicolas Echavarria,Echavarria,54.09166463216146,12,7000,,,,,,,,,G
129922-77911,G,Brian,Brian Campbell,Campbell,36.574999491373696,12,7000,,,,,,,,,G
129922-78938,G,Jhonattan,Jhonattan Vegas,Vegas,48.23999938964844,10,7000,,,,,,,,,G
129922-78450,G,David,David Lipsky,Lipsky,66.5625,8,7000,,,,,,,,,G
