Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126825-78439,G,Hao-Tong,Hao-Tong Li,Li,77.4000015258789,4,9700,,,,,,,,,G
126825-151397,G,Mac,Mac Meissner,Meissner,82.19999694824219,4,9700,,,,,,,,,G
126825-82217,G,Rico,Rico Hoey,Hoey,50.78333536783854,6,9600,,,,,,,,,G
126825-78817,G,Jordan L.,Jordan L. Smith,Smith,71.17500305175781,4,9600,,,,,,,,,G
126825-151448,G,Sami,Sami Valimaki,Valimaki,64.52000122070312,5,9500,,,,,,,,,G
126825-78243,G,Mackenzie,Mackenzie Hughes,Hughes,74.42500305175781,4,9500,,,,,,,,,G
126825-78692,G,Seamus,Seamus Power,Power,87.03333536783855,3,9400,,,,,,,,,G
126825-78268,G,Stephan,Stephan Jaeger,Jaeger,84.67500305175781,4,9400,,,,,,,,,G
126825-211781,G,John,John Keefer,Keefer,79.2750015258789,4,9300,,,,,,,,,G
126825-171872,G,John,John Parry,Parry,81.7249984741211,4,9300,,,,,,,,,G
126825-82444,G,Doug,Doug Ghim,Ghim,67.66666666666667,3,9200,,,,,,,,,G
126825-78951,G,Matt,Matt Wallace,Wallace,46.75,2,9200,,,,,,,,,G
126825-107345,G,Austin,Austin Eckroat,Eckroat,49.625,4,9100,,,,,,,,,G
126825-84456,G,Kevin,Kevin Yu,Yu,49.150001525878906,4,9100,,,,,,,,,G
126825-179513,G,Nicolas,Nicolas Echavarria,Echavarria,47.63999938964844,5,9000,,,,,,,,,G
126825-151379,G,Ricky,Ricky Castillo,Castillo,91.09999593098958,3,9000,,,,,,,,,G
126825-137069,G,Tom,Tom Kim,Kim,69.47999877929688,5,9000,,,,,,,,,G
126825-165892,G,Michael,Michael Brennan,Brennan,53,4,8900,,,,,,,,,G
126825-189532,G,Daniel,Daniel Brown,Brown,65.9749984741211,4,8900,,,,,,,,,G
126825-151428,G,Eric,Eric Cole,Cole,59.099998474121094,4,8900,,,,,,,,,G
126825-78154,G,Emiliano,Emiliano Grillo,Grillo,51.6,5,8800,,,,,,,,,G
126825-151390,G,Garrick,Garrick Higgo,Higgo,29.225000381469727,4,8800,,,,,,,,,G
126825-116974,G,Vince,Vince Whaley,Whaley,46.54999923706055,4,8800,,,,,,,,,G
126825-78382,G,Matt,Matt Kuchar,Kuchar,64.0999984741211,2,8700,,,,,,,,,G
126825-101765,G,Lee,Lee Hodges,Hodges,60.53333536783854,3,8700,,,,,,,,,G
126825-84729,G,Kris,Kris Ventura,Ventura,76.3499984741211,2,8700,,,,,,,,,G
126825-199057,G,Jesper,Jesper Svensson,Svensson,48.75,2,8600,,,,,,,,,G
126825-78998,G,Gary,Gary Woodland,Woodland,48.70000076293945,4,8600,,,,,,,,,G
126825-78232,G,Billy,Billy Horschel,Horschel,53.2,5,8600,,,,,,,,,G
126825-78751,G,Sam,Sam Ryder,Ryder,92.05000305175781,2,8600,,,,,,,,,G
126825-179537,G,Kevin,Kevin Roy,Roy,69.94999694824219,4,8500,,,,,,,,,G
126825-151445,G,Seonghyeon,Seonghyeon Kim,Kim,83.55000305175781,4,8500,,,,,,,,,G
126825-77984,G,Joel,Joel Dahmen,Dahmen,78.39999898274739,3,8500,,,,,,,,,G
126825-200938,G,Steven,Steven Fisk,Fisk,51.125,4,8500,,,,,,,,,G
126825-79365,G,Beau,Beau Hossler,Hossler,41.166666666666664,3,8400,,,,,,,,,G
126825-82762,G,Zecheng,Zecheng Dou,Dou,80,4,8400,,,,,,,,,G
126825-189542,G,David,David Ford,Ford,68.56666564941406,3,8400,,,,,,,,,G
126825-78241,G,Mark,Mark Hubbard,Hubbard,48.974998474121094,4,8400,,,,,,,,,G
126825-82301,G,Takumi,Takumi Kanaya,Kanaya,53.67499923706055,4,8300,,,,,,,,,G
126825-201440,G,Blades,Blades Brown,Brown,124.9000015258789,1,8300,,,,,,,,,G
126825-78566,G,Taylor,Taylor Moore,Moore,78.05000305175781,2,8300,,,,,,,,,G
126825-170735,G,Adrien,Adrien Dumont De Chassart,Dumont De Chassart,60.29999923706055,4,8300,,,,,,,,,G
126825-110906,G,Matti,Matti Schmid,Schmid,50.3500010172526,6,8200,,,,,,,,,G
126825-117701,G,Dylan,Dylan Wu,Wu,71.89999898274739,3,8200,,,,,,,,,G
126825-187343,G,Karl,Karl Vilips,Vilips,70.13333129882812,3,8200,,,,,,,,,G
126825-78804,G,Webb,Webb Simpson,Simpson,36.75,2,8200,,,,,,,,,G
126825-202498,G,Luke,Luke Clanton,Clanton,25.899998982747395,3,8100,,,,,,,,,G
126825-117269,G,Isaiah,Isaiah Salinda,Salinda,55.43333435058594,3,8100,,,,,,,,,G
126825-80362,G,Austin,Austin Smotherman,Smotherman,54.974998474121094,4,8100,,,,,,,,,G
126825-79597,G,Chad,Chad Ramey,Ramey,78.07499694824219,4,8100,,,,,,,,,G
126825-118061,G,Patrick,Patrick Fishburn,Fishburn,36.150001525878906,2,8000,,,,,,,,,G
126825-78166,G,Adam,Adam Hadwin,Hadwin,54.43571254185268,28,8000,,,,,,,,,G
126825-166817,G,Jackson,Jackson Suber,Suber,54.349998474121094,2,8000,,,,,,,,,G
126825-117171,G,Chandler,Chandler Phillips,Phillips,68.5250015258789,4,8000,,,,,,,,,G
126825-78931,G,Erik,Erik Van Rooyen,Van Rooyen,39.724998474121094,4,7900,,,,,,,,,G
126825-78450,G,David,David Lipsky,Lipsky,102.75,2,7900,,,,,,,,,G
126825-151446,G,Carson,Carson Young,Young,97.30000305175781,1,7900,,,,,,,,,G
126825-172208,G,Adrien,Adrien Saddier,Saddier,52.57500076293945,4,7900,,,,,,,,,G
126825-78698,G,Andrew,Andrew Putnam,Putnam,88.30000305175781,2,7800,,,,,,,,,G
126825-163243,G,Keita,Keita Nakajima,Nakajima,49.75,4,7800,,,,,,,,,G
126825-85171,G,John,John VanDerLaan,VanDerLaan,54.974998474121094,4,7800,,,,,,,,,G
126825-79599,G,Davis,Davis Riley,Riley,63.650001525878906,4,7800,,,,,,,,,G
126825-226937,G,Sudarshan,Sudarshan Yellamaraju,Yellamaraju,76.2750015258789,4,7700,,,,,,,,,G
126825-180875,G,Chandler,Chandler Blanchet,Blanchet,29.024999618530273,4,7700,,,,,,,,,G
126825-199049,G,Neal,Neal Shipley,Shipley,41.20000076293945,4,7700,,,,,,,,,G
126825-79537,G,Justin,Justin Lower,Lower,64.44999694824219,2,7700,,,,,,,,,G
126825-78872,G,Adam,Adam Svensson,Svensson,61.76666768391927,3,7600,,,,,,,,,G
126825-78655,G,Matthieu,Matthieu Pavon,Pavon,69.69999694824219,4,7600,,,,,,,,,G
126825-170739,G,William,William Mouw,Mouw,37.150001525878906,4,7600,,,,,,,,,G
126825-85239,G,Zachary,Zachary Bauchou,Bauchou,78.57499694824219,4,7600,,,,,,,,,G
126825-78118,G,Brice,Brice Garnett,Garnett,43.900001525878906,4,7500,,,,,,,,,G
126825-79480,G,Lanto,Lanto Griffin,Griffin,52.25,2,7500,,,,,,,,,G
126825-189312,G,Christo,Christo Lamprecht,Lamprecht,35.900001525878906,4,7500,,,,,,,,,G
126825-152961,G,Joe,Joe Highsmith,Highsmith,57.879998779296876,5,7500,,,,,,,,,G
126825-78358,G,Patton,Patton Kizzire,Kizzire,65.39999898274739,3,7400,,,,,,,,,G
126825-78419,G,Kyoung-Hoon,Kyoung-Hoon Lee,Lee,35.58999938964844,10,7400,,,,,,,,,G
126825-170675,G,A.J.,A.J. Ewart,Ewart,68.2750015258789,4,7400,,,,,,,,,G
126825-170680,G,Nick,Nick Dunlap,Dunlap,46.45000076293945,2,7400,,,,,,,,,G
126825-78337,G,Chan,Chan Kim,Kim,60.400001525878906,1,7300,,,,,,,,,G
126825-188212,G,Kensei,Kensei Hirata,Hirata,61.724998474121094,4,7300,,,,,,,,,G
126825-79954,G,Hank,Hank Lebioda,Lebioda,35.95000076293945,4,7300,,,,,,,,,G
126825-166013,G,Alejandro,Alejandro Tosti,Tosti,24.399999618530273,4,7300,,,,,,,,,G
126825-77994,G,Cameron,Cameron Davis,Davis,40.474998474121094,4,7300,,,,,,,,,G
126825-78821,G,Brandt,Brandt Snedeker,Snedeker,47.150001525878906,2,7300,,,,,,,,,G
126825-151383,G,Danny,Danny Walker,Walker,49.17499923706055,4,7200,,,,,,,,,G
126825-231523,G,Davis,Davis Chatfield,Chatfield,39.95000076293945,4,7200,,,,,,,,,G
126825-240749,G,Pontus,Pontus Nyholm,Nyholm,22.575000762939453,4,7200,,,,,,,,,G
126825-78769,G,Adam,Adam Schenk,Schenk,42.879998779296876,5,7200,,,,,,,,,G
126825-165827,G,Jeffrey,Jeffrey Kang,Kang,29.375,4,7200,,,,,,,,,G
126825-77914,G,Rafael,Rafael Campos,Campos,46.125,4,7100,,,,,,,,,G
126825-78984,G,Danny,Danny Willett,Willett,43.08571515764509,14,7100,,,,,,,,,G
126825-78223,G,Charley,Charley Hoffman,Hoffman,28.399998982747395,3,7100,,,,,,,,,G
126825-78491,G,Peter,Peter Malnati,Malnati,37.375,4,7100,,,,,,,,,G
126825-79798,G,Jimmy,Jimmy Stanger,Stanger,52.099998474121094,1,7100,,,,,,,,,G
126825-116964,G,Harry,Harry Higgs,Higgs,70.30000305175781,1,7100,,,,,,,,,G
126825-78857,G,Kevin,Kevin Streelman,Streelman,41.54999923706055,2,7000,,,,,,,,,G
126825-78904,G,Brendon,Brendon Todd,Todd,20.916666666666668,6,7000,,,,,,,,,G
126825-183628,G,Justin,Justin Hicks,Hicks,-0.29999999205271405,3,7000,,,,,,,,,G
126825-78942,G,Camilo,Camilo Villegas,Villegas,41.650001525878906,2,7000,,,,,,,,,G
126825-78957,G,Paul,Paul Waring,Waring,31.59090909090909,11,7000,,,,,,,,,G
126825-183182,G,Gordon,Gordon Sargent,Sargent,35.666666666666664,3,7000,,,,,,,,,G
126825-78992,G,Aaron,Aaron Wise,Wise,24.600000381469727,1,7000,,,,,,,,,G
126825-187338,G,Frankie,Frankie Capan,Capan,41.79999923706055,2,7000,,,,,,,,,G
126825-79602,G,Marcelo,Marcelo Rozo,Rozo,37.95000076293945,4,7000,,,,,,,,,G
