Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
127659-78766,G,Xander,Xander Schauffele,Schauffele,79.96666463216145,6,12200,,,,,,,,,G
127659-101713,G,Viktor,Viktor Hovland,Hovland,74.77999877929688,5,11900,,,,,,,,,G
127659-78083,G,Matt,Matt Fitzpatrick,Fitzpatrick,93.93332926432292,6,11800,,,,,,,,,G
127659-78893,G,Justin,Justin Thomas,Thomas,47,2,11600,,,,,,,,,G
127659-103030,G,Akshay,Akshay Bhatia,Bhatia,92.08571079799107,7,11400,,,,O,Undisclosed,,,,G
127659-78833,G,Jordan,Jordan Spieth,Spieth,72.68333435058594,6,11300,,,,,,,,,G
127659-79435,G,Patrick,Patrick Cantlay,Cantlay,68.81666564941406,6,11100,,,,,,,,,G
127659-169771,G,Jacob,Jacob Bridgeman,Bridgeman,107.71428571428571,7,10900,,,,,,,,,G
127659-78367,G,Brooks,Brooks Koepka,Koepka,67,4,10800,,,,,,,,,G
127659-101764,G,Ben,Ben Griffin,Griffin,67.65714372907367,7,10700,,,,,,,,,G
127659-78831,G,J.J.,J.J. Spaun,Spaun,50.96666463216146,6,10600,,,,,,,,,G
127659-84820,G,Nicolai,Nicolai Hojgaard,Hojgaard,89.54000244140624,5,10500,,,,,,,,,G
127659-79759,G,Sahith,Sahith Theegala,Theegala,90.4000015258789,8,10400,,,,,,,,,G
127659-77966,G,Corey,Corey Conners,Conners,59.54999796549479,6,10300,,,,,,,,,G
127659-78889,G,Nick,Nick Taylor,Taylor,76.64285714285714,7,10200,,,,,,,,,G
127659-77881,G,Keegan,Keegan Bradley,Bradley,53.46666463216146,6,10100,,,,,,,,,G
127659-163239,G,Ryo,Ryo Hisatsune,Hisatsune,84.9124984741211,8,10000,,,,,,,,,G
127659-78660,G,Taylor,Taylor Pendrith,Pendrith,70.08571515764508,7,9900,,,,,,,,,G
127659-151427,G,Rasmus,Rasmus Hojgaard,Hojgaard,67.5,6,9900,,,,,,,,,G
127659-80788,G,Wyndham,Wyndham Clark,Clark,79.28333536783855,6,9800,,,,,,,,,G
127659-118173,G,Davis,Davis Thompson,Thompson,61.1000010172526,6,9800,,,,,,,,,G
127659-78617,G,Thorbjorn,Thorbjorn Olesen,Olesen,36.650001525878906,4,9700,,,,,,,,,G
127659-80560,G,Alex,Alex Smalley,Smalley,73.84286063058036,7,9700,,,,,,,,,G
